onset	duration	value	response	rt	good	Acu	estim	trial
253.0846	1	11	3	325.1	1	1	0 0 3	1
256.876	1	11	2	426.4	1	1	0 2 0	2
260.5677	1	11	3	444.1	1	1	0 0 3	3
263.7605	1	11	1	409.1	1	1	1 0 0	4
266.3047	1	11	2	429.4	1	1	0 2 0	5
268.2503	1	12	2	808.5	1	1	2 3 3	1
271.3101	1	12	2	721.3	1	1	3 3 2	2
273.9707	1	12	2	675.8	1	1	1 1 2	3
277.3963	1	12	1	653.3	1	1	3 1 3	4
279.5082	1	12	2	847.3	1	0	2 3 2	5
281.6533	1	12	1	634.3	1	1	3 1 3	6
285.0124	1	12	1	613.4	1	1	2 2 1	7
287.0744	1	11	1	474.6	1	1	1 0 0	1
290.5998	1	11	1	389.5	1	1	1 0 0	2
293.5265	1	11	2	432.5	1	1	0 2 0	3
297.135	1	11	1	417.2	1	1	1 0 0	4
299.912	1	11	2	432.6	1	1	0 2 0	5
303.0217	1	11	2	433.8	1	1	0 2 0	6
304.9174	1	11	1	434.2	1	1	1 0 0	7
306.9129	1	11	2	420.5	1	1	0 2 0	8
309.9892	1	12	3	671.9	1	1	3 1 1	1
312.6166	1	12	2	764.9	1	1	2 1 1	2
315.7762	1	12	1	588	1	1	3 3 1	3
318.6031	1	12	2	724.4	1	0	1 3 1	4
322.2947	1	12	1	554.4	1	1	2 2 1	5
325.0884	1	12	2	613	1	1	1 1 2	6
327.1005	1	12	3	1132.2	1	1	2 3 2	7
329.7279	1	11	3	577.2	1	1	0 0 3	1
332.7212	1	11	2	450.4	1	1	0 2 0	2
336.1966	1	11	2	451	1	1	0 2 0	3
338.9903	1	11	1	399.8	1	1	1 0 0	4
341.1355	1	11	3	434.3	1	1	0 0 3	5
343.9458	1	12	2	692.8	1	1	3 3 2	1
346.49	1	12	1	494.3	1	1	3 1 3	2
348.8181	1	12	2	928.8	1	0	2 3 2	3
351.4787	1	11	2	439.5	1	1	0 2 0	1
354.5385	1	11	1	411.4	1	1	1 0 0	2
356.9829	1	11	1	388	1	1	1 0 0	3
359.2944	1	11	1	367.1	1	1	1 0 0	4
361.6723	1	11	3	451.5	1	1	0 0 3	5
363.9838	1	11	3	362.5	1	1	0 0 3	6
367.7253	1	12	3	391.6	1	1	3 1 1	1
370.8183	1	12	1	739.9	1	1	3 3 1	2
373.0799	1	12	3	524.8	1	0	3 3 1	3
376.1063	1	12	2	1021.4	1	1	2 1 1	4
378.7836	1	11	1	371.6	1	1	1 0 0	1
381.9764	1	11	1	439	1	1	1 0 0	2
384.3377	1	11	3	447.6	1	1	0 0 3	3
387.2478	1	12	2	826.3	1	1	3 3 2	1
389.3763	1	12	1	781.5	1	0	2 1 1	2
392.8186	1	12	2	608.5	1	1	3 3 2	3
395.4127	1	12	1	1065.5	1	0	3 1 1	4
398.7551	1	12	-99	-99	1	0	3 1 1	5
401.7983	1	11	1	560.3	1	1	1 0 0	1
403.96	1	11	1	447	1	1	1 0 0	2
406.2881	1	11	2	515.9	1	1	0 2 0	3
408.4166	1	11	2	466.7	1	1	0 2 0	4
411.4098	1	12	2	957.9	1	1	2 3 3	1
414.6192	1	12	1	1026.4	1	1	2 1 2	2
418.0116	1	12	1	519.6	1	1	2 2 1	3
421.67	1	12	1	709.9	1	1	3 3 1	4
425.345	1	12	3	918.6	1	1	2 3 2	5
428.7539	1	12	2	742.6	1	1	1 1 2	6
431.4977	1	12	2	602.8	1	1	2 3 3	7
434.4743	1	12	3	854.3	1	1	1 3 1	8
437.4842	1	11	3	392.6	1	1	0 0 3	1
440.8266	1	11	2	445.2	1	1	0 2 0	2
443.6369	1	11	1	389.3	1	1	1 0 0	3
446.7965	1	11	1	374.4	1	1	1 0 0	4
449.4239	1	11	3	452.4	1	1	0 0 3	5
452.9825	1	11	1	379.1	1	1	1 0 0	6
455.2274	1	12	1	896.4	1	1	3 1 3	1
457.2229	1	12	3	860.4	1	1	3 2 2	2
460.8813	1	12	3	501.9	1	0	3 3 2	3
464.2736	1	12	1	753.1	1	1	2 2 1	4
466.8677	1	12	3	899.3	1	1	3 1 1	5
470.5926	1	12	1	1065.2	1	0	2 3 3	6
474.3175	1	12	1	610.1	1	1	2 1 2	7
476.5791	1	11	2	488.1	1	1	0 2 0	1
479.1233	1	11	2	488	1	1	0 2 0	2
481.3516	1	11	1	475.4	1	1	1 0 0	3
483.9957	1	11	1	428.5	1	1	1 0 0	4
485.9911	1	11	3	511.6	1	1	0 0 3	5
489.5498	1	11	2	423.2	1	1	0 2 0	6
493.0918	1	11	1	400	1	1	1 0 0	7
496.0517	1	12	3	470.2	1	0	2 2 1	1
498.8454	1	12	2	883.5	1	0	1 3 1	2
501.2067	1	12	3	434.5	1	0	3 3 1	3
503.435	1	12	3	1039.6	1	1	1 3 1	4
506.2287	1	12	3	899.2	1	1	3 2 2	5
510.07	1	11	1	451	1	1	1 0 0	1
513.928	1	11	2	529.6	1	1	0 2 0	2
517.0043	1	11	1	469.2	1	1	1 0 0	3
519.7315	1	11	2	468.3	1	1	0 2 0	4
522.2092	1	11	1	482.6	1	1	1 0 0	5
526.0007	1	11	3	478.6	1	1	0 0 3	6
528.3287	1	12	1	757.9	1	1	3 3 1	1
531.3053	1	12	2	651.7	1	1	1 1 2	2
534.6478	1	12	1	623.1	1	0	2 1 1	3
537.7907	1	12	1	1037.6	1	1	2 1 2	4
540.5012	1	11	2	478.9	1	1	0 2 0	1
544.276	1	11	2	513.7	1	1	0 2 0	2
546.7703	1	11	1	485.1	1	1	1 0 0	3
548.849	1	12	3	846.5	1	1	3 2 2	1
551.1271	1	12	1	581.7	1	1	3 1 3	2
554.8687	1	12	3	1019.2	1	1	1 3 1	3
558.6601	1	12	3	607.9	1	1	1 3 1	4
561.2709	1	12	1	649.4	1	1	3 1 3	5
564.5967	1	12	3	820.8	1	1	3 2 2	6
568.0555	1	12	3	918.5	1	1	1 3 1	7
571.0488	1	12	3	527.3	1	1	1 3 1	8
572.9445	1	11	1	978.5	1	1	1 0 0	1
574.8567	1	11	3	453.8	1	1	0 0 3	2
577.6671	1	11	3	444.8	1	1	0 0 3	3
580.3777	1	11	1	451.5	1	1	1 0 0	4
582.9219	1	11	1	421.5	1	1	1 0 0	5
585.9151	1	11	1	427.8	1	1	1 0 0	6
587.8774	1	12	1	657.1	1	1	2 1 2	1
591.1533	1	12	3	496.1	1	0	2 2 1	2
593.2652	1	12	1	767.1	1	1	3 1 3	3
596.6076	1	12	3	1138.3	1	1	2 3 2	4
598.5366	1	12	1	967.3	1	0	1 3 1	5
600.4157	1	12	1	691.4	1	1	3 1 3	6
602.9599	1	12	1	683	1	1	2 1 2	7
604.8331	1	12	2	851.5	1	1	1 1 2	8
607.5994	1	11	1	448	1	1	1 0 0	1
610.6259	1	11	2	470.1	1	1	0 2 0	2
613.985	1	11	2	445.1	1	1	0 2 0	3
617.0447	1	12	2	804.6	1	1	1 1 2	1
619.8384	1	12	2	730.2	1	0	2 1 2	2
621.9503	1	12	3	950.9	1	1	3 2 2	3
624.8936	1	12	3	892.4	1	1	1 3 1	4
627.6374	1	12	1	576.4	1	1	2 1 2	5
630.5475	1	12	1	496.8	1	1	2 1 2	6
634.3888	1	12	3	614.4	1	1	2 3 2	7
636.4009	1	11	1	481.5	1	1	1 0 0	1
639.8265	1	11	2	518.2	1	1	0 2 0	2
642.7034	1	11	1	437.6	1	1	1 0 0	3
644.8485	1	11	1	402.3	1	1	1 0 0	4
647.2265	1	11	1	422	1	1	1 0 0	5
649.2885	1	12	1	718.8	1	1	3 3 1	1
651.2341	1	12	3	841.6	1	1	1 3 1	2
653.479	1	12	1	1064.1	1	0	2 1 1	3
656.2228	1	12	2	781	1	1	2 1 1	4
659.0331	1	11	2	496.9	1	1	0 2 0	1
662.5252	1	11	2	467.9	1	1	0 2 0	2
665.6016	1	11	2	443.1	1	1	0 2 0	3
669.077	1	12	3	1105.1	1	1	1 3 1	1
670.9727	1	12	3	890.3	1	1	3 2 2	2
674.4482	1	12	1	609.7	1	1	3 1 3	3
678.3062	1	12	2	694.4	1	1	3 3 2	4
681.2828	1	11	3	477.2	1	1	0 0 3	1
684.7749	1	11	1	451.2	1	1	1 0 0	2
686.7371	1	11	2	493.2	1	1	0 2 0	3
689.564	1	11	2	413.8	1	1	0 2 0	4
692.84	1	11	1	431.6	1	1	1 0 0	5
695.9662	1	11	2	396.4	1	1	0 2 0	6
699.1756	1	11	3	414.9	1	1	0 0 3	7
701.5536	1	12	2	888.5	1	1	1 1 2	1
705.0956	1	12	1	613.3	1	1	3 1 3	2
707.7063	1	12	3	999.3	1	1	2 3 2	3
711.3148	1	12	1	626.7	1	1	2 2 1	4
715.1063	1	12	3	1082.4	1	0	1 1 2	5
717.2514	1	12	3	766.7	1	1	3 1 1	6
719.1471	1	12	2	600	1	1	1 1 2	7
721.3588	1	12	2	494.9	1	0	2 1 2	8
724.2523	1	11	2	520.8	1	1	0 2 0	1
727.0127	1	11	3	456.7	1	1	0 0 3	2
729.374	1	11	1	407	1	1	1 0 0	3
732.151	1	11	2	499.8	1	1	0 2 0	4
735.2607	1	11	1	455.9	1	1	1 0 0	5
738.2872	1	11	1	428.8	1	1	1 0 0	6
740.3325	1	12	2	919.8	1	1	2 1 1	1
742.3114	1	12	3	631.8	1	0	1 1 2	2
744.7559	1	12	3	837.6	1	1	2 3 2	3
748.3311	1	12	2	1115	1	1	2 1 1	4
751.3909	1	12	3	488.1	1	0	3 3 1	5
753.4196	1	11	3	437	1	1	0 0 3	1
757.0946	1	11	3	487.5	1	1	0 0 3	2
760.7198	1	11	3	410.6	1	1	0 0 3	3
762.6986	1	11	1	472.2	1	1	1 0 0	4
764.8271	1	11	3	466.1	1	1	0 0 3	5
767.5543	1	11	1	415.3	1	1	1 0 0	6
770.2981	1	11	1	485	1	1	1 0 0	7
773.2913	1	12	3	939	1	0	3 3 2	1
775.9021	1	12	3	826.1	1	1	3 2 2	2
778.3133	1	12	3	714.8	1	1	3 1 1	3
781.5726	1	12	1	614.3	1	1	2 1 2	4
784.915	1	12	3	580.8	1	1	3 1 1	5
788.3572	1	12	3	651	1	1	3 2 2	6
791.0844	1	12	1	661	1	1	3 3 1	7
793.0466	1	12	1	615.1	1	1	3 1 3	8
795.7572	1	11	2	452.6	1	1	0 2 0	1
798.9167	1	11	2	449.3	1	1	0 2 0	2
802.4587	1	11	3	446.4	1	1	0 0 3	3
805.136	1	11	2	440.5	1	1	0 2 0	4
807.2811	1	12	2	792.1	1	1	1 1 2	1
810.3575	1	12	3	588.2	1	1	1 3 1	2
813.0181	1	12	3	710.9	1	1	2 3 2	3
816.7763	1	12	1	558.1	1	1	2 2 1	4
818.6886	1	12	2	1112.9	1	1	2 3 3	5
822.2805	1	11	2	444.7	1	1	0 2 0	1
825.5565	1	11	1	421.7	1	1	1 0 0	2
827.9011	1	11	1	374.5	1	1	1 0 0	3
831.6094	1	12	2	713.5	1	1	1 1 2	1
835.2844	1	12	1	755.8	1	1	3 3 1	2
838.7433	1	12	2	649.2	1	1	2 3 3	3
841.221	1	12	1	525.3	1	1	3 3 1	4
845.0623	1	12	2	610.6	1	1	1 1 2	5
848.887	1	12	2	656.7	1	1	2 3 3	6
