onset	duration	value	response	rt	good	Acu	estim	trial
541.8929	1	11	2	405.7	1	1	0 2 0	1
543.905	1	11	2	514	1	1	0 2 0	2
547.6632	1	11	1	377.3	1	1	1 0 0	3
550.7562	1	11	3	377.1	1	1	0 0 3	4
553.7162	1	12	2	741	1	1	3 3 2	1
556.3768	1	12	2	567.4	1	1	3 3 2	2
560.0685	1	12	2	641.3	1	0	3 2 2	3
563.1282	1	12	1	597.4	1	1	3 1 3	4
566.2046	1	12	2	889.1	1	1	2 1 1	5
568.9317	1	12	1	578.7	1	1	3 3 1	6
571.6423	1	12	1	489.4	1	1	2 2 1	7
574.7852	1	11	3	461.3	1	1	0 0 3	1
578.0445	1	11	1	405.8	1	1	1 0 0	2
580.0732	1	11	1	387.7	1	1	1 0 0	3
583.2826	1	11	2	415.2	1	1	0 2 0	4
586.2093	1	12	1	592.4	1	1	2 1 2	1
589.9675	1	12	2	708.7	1	1	1 1 2	2
593.6591	1	12	1	440.4	1	1	3 3 1	3
596.8519	1	12	3	671.6	1	0	3 3 2	4
599.4461	1	12	3	791.7	1	1	3 1 1	5
602.0735	1	12	1	612.1	1	1	2 2 1	6
604.4514	1	12	3	884.5	1	1	2 3 2	7
607.1121	1	12	3	791.1	1	1	2 3 2	8
610.6873	1	11	2	450.9	1	1	0 2 0	1
614.4122	1	11	1	378.3	1	1	1 0 0	2
617.5717	1	11	1	333.6	1	1	1 0 0	3
620.6481	1	11	1	310	1	1	1 0 0	4
623.1757	1	11	1	291.3	1	1	1 0 0	5
625.4207	1	11	3	451.4	1	1	0 0 3	6
627.4826	1	12	3	956.5	1	0	3 3 2	1
629.711	1	12	1	480.3	1	1	3 3 1	2
632.937	1	12	2	567.2	1	1	3 3 2	3
635.7307	1	11	2	439.6	1	1	0 2 0	1
638.4745	1	11	3	528.4	1	1	0 0 3	2
641.6173	1	11	1	334.1	1	1	1 0 0	3
644.7602	1	11	1	450.1	1	1	1 0 0	4
648.5683	1	11	3	384.6	1	1	0 0 3	5
650.7966	1	12	1	833.6	1	1	3 3 1	1
654.455	1	12	2	666.4	1	1	2 3 3	2
656.9826	1	12	1	507.7	1	1	3 3 1	3
660.5578	1	12	1	594	1	1	3 1 3	4
663.8171	1	12	1	530.4	1	1	2 2 1	5
665.7295	1	12	2	775.7	1	1	1 1 2	6
668.5232	1	12	3	747.6	1	1	3 2 2	7
671.2171	1	11	3	463.7	1	1	0 0 3	1
673.3788	1	11	1	366.2	1	1	1 0 0	2
675.9564	1	11	1	310.7	1	1	1 0 0	3
679.8143	1	11	1	376.4	1	1	1 0 0	4
683.6722	1	11	2	391.5	1	1	0 2 0	5
687.447	1	11	2	358.3	1	1	0 2 0	6
690.7728	1	11	2	303.2	1	1	0 2 0	7
693.4834	1	11	2	314.4	1	1	0 2 0	8
697.2083	1	12	2	26.3	1	0	3 3 1	1
699.819	1	12	1	565.5	1	1	3 1 3	2
702.6792	1	12	1	550.8	1	1	2 2 1	3
705.4397	1	12	2	651.7	1	0	1 3 1	4
709.1479	1	12	3	773.2	1	1	3 1 1	5
712.1412	1	11	2	475	1	1	0 2 0	1
715.1178	1	11	2	428.2	1	1	0 2 0	2
718.9923	1	11	1	391.1	1	1	1 0 0	3
721.7029	1	11	1	357.9	1	1	1 0 0	4
724.7626	1	12	3	735.6	1	1	3 2 2	1
726.7581	1	12	2	599.1	1	1	3 3 2	2
729.7513	1	12	2	678.6	1	0	1 3 1	3
732.5783	1	12	2	482.9	1	0	2 1 2	4
736.1036	1	12	1	510.8	1	1	2 2 1	5
738.9805	1	12	2	679.6	1	1	1 1 2	6
742.1566	1	11	1	398	1	1	1 0 0	1
745.4159	1	11	3	472.9	1	1	0 0 3	2
748.8249	1	11	1	362.9	1	1	1 0 0	3
750.7372	1	12	2	948.7	1	1	2 1 1	1
752.9156	1	12	1	537.3	1	1	3 3 1	2
755.859	1	12	3	612.6	1	1	1 3 1	3
759.5173	1	12	1	656.7	1	1	2 1 2	4
762.1946	1	12	2	672.7	1	1	2 1 1	5
764.1236	1	12	3	643	1	1	2 3 2	6
767.7321	1	12	1	509.8	1	1	3 3 1	7
770.9748	1	11	3	589.2	1	1	0 0 3	1
773.3195	1	11	1	381	1	1	1 0 0	2
775.5478	1	11	3	428.3	1	1	0 0 3	3
778.1252	1	12	2	795.6	1	1	1 1 2	1
781.7171	1	12	2	697.9	1	1	3 3 2	2
785.5086	1	12	1	828.2	1	0	2 3 3	3
789.3499	1	12	1	581.5	1	1	3 1 3	4
792.5427	1	12	2	532.4	1	1	3 3 2	5
795.4361	1	12	1	646.7	1	1	2 1 2	6
798.3628	1	11	1	406.1	1	1	1 0 0	1
802.2208	1	11	1	399.6	1	1	1 0 0	2
804.3326	1	11	1	396.7	1	1	1 0 0	3
806.245	1	11	3	593.9	1	1	0 0 3	4
808.7726	1	11	3	377.1	1	1	0 0 3	5
812.4144	1	11	1	414.7	1	1	1 0 0	6
816.0561	1	11	1	324.4	1	1	1 0 0	7
819.8808	1	12	2	736.8	1	1	3 3 2	1
823.7055	1	12	2	691.5	1	1	2 3 3	2
826.5657	1	12	2	861.1	1	0	1 3 1	3
829.6421	1	12	1	543.8	1	1	3 3 1	4
831.9036	1	12	1	765.6	1	1	3 1 3	5
835.3458	1	12	1	499.1	1	1	3 3 1	6
837.3413	1	12	2	730.3	1	1	2 3 3	7
840.7503	1	12	3	655.5	1	1	2 3 2	8
844.4918	1	11	2	455.2	1	1	0 2 0	1
847.4185	1	11	3	664.5	1	1	0 0 3	2
850.1124	1	11	1	364.2	1	1	1 0 0	3
853.5879	1	11	1	378	1	1	1 0 0	4
856.947	1	11	1	403.1	1	1	1 0 0	5
860.5887	1	12	2	842.4	1	1	2 3 3	1
864.3303	1	12	3	744	1	1	3 2 2	2
866.7249	1	12	1	515.2	1	1	2 2 1	3
869.5684	1	12	3	645.3	1	1	3 1 1	4
