onset	duration	value	response	rt	good	TMS	delta	fixed	seq
667.993	1	21	-99	-99	1	52	-0.1	0	0
669.0762	1	10	172.1	172.1	1	52	-0.1	0	1
670.1596	1	21	-99	-99	1	52	0.2	0	0
671.3928	1	10	159.5	159.5	1	52	-0.1	0	1
672.6094	1	10	462.9	462.9	1	52	0	0	2
673.6926	1	10	307.5	307.5	1	52	-0.1	0	3
674.7426	1	10	297.6	297.6	1	52	0.1	0	4
675.9926	1	10	327.7	327.7	1	52	0.1	0	5
677.2424	1	21	-99	-99	1	52	-0.1	0	0
678.4758	1	10	276.4	276.4	1	52	0.1	0	1
679.609	1	10	231.1	231.1	1	52	-0.1	0	2
680.6422	1	10	301.9	301.9	1	52	-1.1642e-10	0	3
681.6756	1	21	-99	-99	1	52	0.1	0	0
682.8088	1	10	247.2	247.2	1	52	-0.1	0	1
683.8588	1	10	221.3	221.3	1	52	0.1	0	2
684.7424	1	82	n/a	n/a	1	0	0	0	0
684.8034	1	82	n/a	n/a	1	0	0	0	0
685.0914	1	82	n/a	n/a	1	0	0	0	0
685.4714	1	82	n/a	n/a	1	0	0	0	0
685.5584	1	82	n/a	n/a	1	0	0	0	0
685.7424	1	82	n/a	n/a	1	0	-0.1	0	0
685.7754	1	82	n/a	n/a	1	0	0	0	0
686.0974	1	82	n/a	n/a	1	0	0	0	0
686.5304	1	82	n/a	n/a	1	0	0	0	0
686.6564	1	82	n/a	n/a	1	0	0	0	0
687.7252	1	10	242.8	242.8	1	52	0.1	0	1
688.8252	1	10	246.8	246.8	1	52	0	0	2
689.9918	1	10	296.2	296.2	1	52	0	0	3
691.1916	1	10	248.2	248.2	1	52	-0.1	0	4
692.4582	1	10	261.6	261.6	1	52	-1.1642e-10	0	5
693.7582	1	10	305.7	305.7	1	52	0.1	0	6
694.8914	1	10	276.3	276.3	1	52	-0.1	0	7
696.0246	1	21	-99	-99	1	52	0	0	0
697.208	1	10	135.8	135.8	1	52	0.1	0	1
698.4746	1	10	485.1	485.1	1	52	0	0	2
699.7744	1	10	273.2	273.2	1	52	-0.1	0	3
701.0578	1	10	317.9	317.9	1	52	0.1	0	4
702.2576	1	10	318	318	1	52	-0.1	0	5
703.4742	1	10	285.3	285.3	1	52	-1.1642e-10	0	6
704.5408	1	10	226.7	226.7	1	52	1.1642e-10	0	7
705.6074	1	21	216.1	216.1	1	52	0	0	0
706.774	1	10	217.4	217.4	1	52	0	0	1
707.9074	1	10	316.2	316.2	1	52	0.2	0	2
709.0572	1	10	254.2	254.2	1	52	-0.2	0	3
710.2406	1	10	159	159	1	52	0.2	0	4
711.211	1	82	n/a	n/a	1	0	-0.1	0	0
711.239	1	82	n/a	n/a	1	0	0	0	0
711.296	1	82	n/a	n/a	1	0	0	0	0
711.516	1	82	n/a	n/a	1	0	0	0	0
711.8	1	82	n/a	n/a	1	0	0	0	0
712.211	1	82	n/a	n/a	1	0	-0.1	0	0
712.261	1	82	n/a	n/a	1	0	0	0	0
712.593	1	82	n/a	n/a	1	0	0	0	0
712.683	1	82	n/a	n/a	1	0	0	0	0
712.86	1	82	n/a	n/a	1	0	0	0	0
714.1736	1	10	305.8	305.8	1	52	0.1	0	1
715.4068	1	10	208.4	208.4	1	52	-0.1	0	2
716.5068	1	10	308.5	308.5	1	52	0.1	0	3
717.6068	1	10	296.5	296.5	1	52	0	0	4
718.7566	1	10	282.6	282.6	1	52	-0.1	0	5
719.99	1	10	297.3	297.3	1	52	0.2	0	6
721.0732	1	10	318	318	1	52	-0.1	0	7
722.1564	1	21	-99	-99	1	52	-0.1	0	0
723.323	1	10	84	84	1	52	0	0	1
724.4896	1	21	-99	-99	1	52	0	0	0
725.6896	1	10	133.5	133.5	1	52	0.1	0	1
726.9062	1	10	452.9	452.9	1	52	0	0	2
728.1228	1	10	276.2	276.2	1	52	0	0	3
729.4394	1	10	303.6	303.6	1	52	0	0	4
730.656	1	10	271	271	1	52	0	0	5
731.8726	1	21	-99	-99	1	52	0	0	0
732.9892	1	10	225.7	225.7	1	52	0	0	1
734.1224	1	10	340.5	340.5	1	52	0	0	2
735.3724	1	10	274.6	274.6	1	52	0.1	0	3
736.4722	1	10	326.5	326.5	1	52	-0.2	0	4
737.3018	1	82	n/a	n/a	1	0	0.2	0	0
737.4058	1	82	n/a	n/a	1	0	0	0	0
737.6588	1	82	n/a	n/a	1	0	0	0	0
737.8208	1	82	n/a	n/a	1	0	0	0	0
738.2208	1	82	n/a	n/a	1	0	0	0	0
738.3018	1	82	n/a	n/a	1	0	-0.1	0	0
738.5788	1	82	n/a	n/a	1	0	0	0	0
738.6998	1	82	n/a	n/a	1	0	0	0	0
738.7678	1	82	n/a	n/a	1	0	0	0	0
739.1868	1	82	n/a	n/a	1	0	0	0	0
740.322	1	10	300.7	300.7	1	52	0	0	1
741.4554	1	10	239.4	239.4	1	52	0.1	0	2
742.6552	1	10	239.5	239.5	1	52	-0.1	0	3
743.9718	1	10	-99	-99	1	52	0	0	4
745.0718	1	10	206.8	206.8	1	52	0	0	5
746.2884	1	10	334.3	334.3	1	52	0.1	0	6
747.3884	1	10	290.3	290.3	1	52	0	0	7
748.4882	1	21	-99	-99	1	52	-0.1	0	0
749.7548	1	10	179.7	179.7	1	52	0	0	1
750.8048	1	10	361.8	361.8	1	52	0.1	0	2
752.088	1	10	246.4	246.4	1	52	-0.1	0	3
753.3046	1	10	245.8	245.8	1	52	0	0	4
754.5212	1	10	309.2	309.2	1	52	0	0	5
755.8378	1	10	272.6	272.6	1	52	0	0	6
757.0044	1	10	241.9	241.9	1	52	0	0	7
758.171	1	21	-99	-99	1	52	0	0	0
759.421	1	10	113.4	113.4	1	52	0.1	0	1
760.7208	1	10	269.4	269.4	1	52	-0.1	0	2
761.8374	1	10	320.8	320.8	1	52	0	0	3
762.954	1	10	244.2	244.2	1	52	0	0	4
774.0466	1	82	n/a	n/a	1	0	0.2	0	0
774.3086	1	82	n/a	n/a	1	0	0	0	0
774.4826	1	82	n/a	n/a	1	0	0	0	0
774.6276	1	82	n/a	n/a	1	0	0	0	0
774.7456	1	82	n/a	n/a	1	0	0	0	0
775.0466	1	82	n/a	n/a	1	0	-0.1	0	0
775.2846	1	82	n/a	n/a	1	0	0	0	0
775.4226	1	82	n/a	n/a	1	0	0	0	0
775.8366	1	82	n/a	n/a	1	0	0	0	0
775.8856	1	82	n/a	n/a	1	0	0	0	0
777.1366	1	10	269.3	269.3	1	50	0	0	1
778.4532	1	10	248.7	248.7	1	50	0	0	2
779.5864	1	10	283.5	283.5	1	50	0	0	3
780.6696	1	10	384.1	384.1	1	50	-0.1	0	4
781.7362	1	10	293.5	293.5	1	50	0	0	5
782.8028	1	21	-99	-99	1	50	0	0	0
784.1194	1	10	278.3	278.3	1	50	0	0	1
785.436	1	21	225.6	225.6	1	50	0	0	0
786.5194	1	10	454.4	454.4	1	50	0.2	0	1
787.586	1	10	363.8	363.8	1	50	-1.1642e-10	0	2
788.6192	1	10	322.5	322.5	1	50	-0.1	0	3
789.6524	1	21	-99	-99	1	50	-0.1	0	0
790.7524	1	10	269.2	269.2	1	50	0.1	0	1
792.0024	1	10	251.3	251.3	1	50	0.1	0	2
793.0522	1	10	289.3	289.3	1	50	-0.2	0	3
794.2522	1	10	273.3	273.3	1	50	0.1	0	4
795.3354	1	10	310	310	1	50	-0.1	0	5
796.4188	1	21	266.8	266.8	1	50	0.2	0	0
797.5686	1	10	236.7	236.7	1	50	-0.2	0	1
798.7186	1	21	-99	-99	1	50	0.1	0	0
799.6254	1	82	n/a	n/a	1	0	0.1	0	0
799.7414	1	82	n/a	n/a	1	0	0	0	0
799.9194	1	82	n/a	n/a	1	0	0	0	0
800.2454	1	82	n/a	n/a	1	0	0	0	0
800.5944	1	82	n/a	n/a	1	0	0	0	0
800.6254	1	82	n/a	n/a	1	0	-0.1	0	0
800.7904	1	82	n/a	n/a	1	0	0	0	0
801.1594	1	82	n/a	n/a	1	0	0	0	0
801.2104	1	82	n/a	n/a	1	0	0	0	0
801.4894	1	82	n/a	n/a	1	0	0	0	0
802.6018	1	10	275.6	275.6	1	50	0.1	0	1
803.7184	1	10	247	247	1	50	0	0	2
804.9016	1	10	295.7	295.7	1	50	-0.1	0	3
806.1848	1	10	276.4	276.4	1	50	1.1642e-10	0	4
807.2514	1	10	345.8	345.8	1	50	-1.1642e-10	0	5
808.318	1	21	-99	-99	1	50	0	0	0
809.468	1	10	257.2	257.2	1	50	0	0	1
810.618	1	21	-99	-99	1	50	0.1	0	0
811.8346	1	10	258.6	258.6	1	50	0	0	1
813.1178	1	10	351.4	351.4	1	50	1.1642e-10	0	2
814.2676	1	10	369.3	369.3	1	50	-0.2	0	3
815.4176	1	21	-99	-99	1	50	0.1	0	0
816.7008	1	10	112.2	112.2	1	50	1.1642e-10	0	1
817.9842	1	21	-99	-99	1	50	0.1	0	0
819.0174	1	10	291.5	291.5	1	50	-0.1	0	1
820.0506	1	21	-99	-99	1	50	0	0	0
821.3006	1	10	216.3	216.3	1	50	0	0	1
822.4506	1	10	410.3	410.3	1	50	0.1	0	2
823.5672	1	10	285.7	285.7	1	50	0	0	3
824.6838	1	21	273.1	273.1	1	50	1.1642e-10	0	0
825.6834	1	82	n/a	n/a	1	0	0	0	0
825.7984	1	82	n/a	n/a	1	0	0	0	0
826.1394	1	82	n/a	n/a	1	0	0	0	0
826.4034	1	82	n/a	n/a	1	0	0	0	0
826.4424	1	82	n/a	n/a	1	0	0	0	0
826.6834	1	82	n/a	n/a	1	0	0	0	0
826.7104	1	82	n/a	n/a	1	0	0	0	0
826.8354	1	82	n/a	n/a	1	0	0	0	0
826.9034	1	82	n/a	n/a	1	0	0	0	0
827.2804	1	82	n/a	n/a	1	0	0	0	0
828.8334	1	10	299.3	299.3	1	50	-0.1	0	1
829.9668	1	10	350	350	1	50	0.1	0	2
831.1334	1	10	287.3	287.3	1	50	0	0	3
832.25	1	10	306.7	306.7	1	50	-1.1642e-10	0	4
833.3998	1	10	340.8	340.8	1	50	-0.1	0	5
834.5664	1	10	374.1	374.1	1	50	-1.1642e-10	0	6
835.5998	1	10	332.8	332.8	1	50	0.1	0	7
836.633	1	21	-99	-99	1	50	-0.1	0	0
837.9662	1	10	254.2	254.2	1	50	0	0	1
839.0662	1	10	258.2	258.2	1	50	0	0	2
840.1662	1	10	230.3	230.3	1	50	0.1	0	3
841.2494	1	10	283	283	1	50	-0.1	0	4
842.2994	1	10	417.1	417.1	1	50	0.1	0	5
843.3494	1	10	359.1	359.1	1	50	0.1	0	6
844.4826	1	10	313.8	313.8	1	50	-0.1	0	7
845.6158	1	21	-99	-99	1	50	-0.1	0	0
846.8658	1	10	250.5	250.5	1	50	0.1	0	1
848.1156	1	10	248.6	248.6	1	50	-0.1	0	2
849.4156	1	10	212.7	212.7	1	50	0.1	0	3
850.5822	1	10	214.1	214.1	1	50	0	0	4
851.649	1	82	n/a	n/a	1	0	0	0	0
851.912	1	82	n/a	n/a	1	0	0	0	0
852.06	1	82	n/a	n/a	1	0	0	0	0
852.171	1	82	n/a	n/a	1	0	0	0	0
852.411	1	82	n/a	n/a	1	0	0	0	0
852.649	1	82	n/a	n/a	1	0	0	0	0
853.017	1	82	n/a	n/a	1	0	0	0	0
853.196	1	82	n/a	n/a	1	0	0	0	0
853.229	1	82	n/a	n/a	1	0	0	0	0
853.533	1	82	n/a	n/a	1	0	0	0	0
854.8486	1	10	251.5	251.5	1	50	0	0	1
856.0318	1	10	252.2	252.2	1	50	-0.1	0	2
857.1984	1	10	221.6	221.6	1	50	-1.1642e-10	0	3
858.365	1	21	239	239	1	50	0	0	0
859.4316	1	10	244.3	244.3	1	50	0	0	1
860.4982	1	10	313.7	313.7	1	50	0	0	2
861.5816	1	10	222.4	222.4	1	50	0.1	0	3
862.8982	1	10	313.9	313.9	1	50	0.1	0	4
863.948	1	10	303.8	303.8	1	50	-0.2	0	5
864.998	1	21	-99	-99	1	50	0.1	0	0
866.148	1	10	216	216	1	50	0.1	0	1
867.1812	1	10	254.7	254.7	1	50	-0.1	0	2
868.2312	1	10	276.6	276.6	1	50	0	0	3
869.3978	1	10	310.1	310.1	1	50	0.1	0	4
870.7144	1	10	305.5	305.5	1	50	0	0	5
872.031	1	21	220.8	220.8	1	50	0	0	0
873.2976	1	10	250.2	250.2	1	50	-1.1642e-10	0	1
874.4308	1	10	268.9	268.9	1	50	-0.1	0	2
875.4974	1	10	306.2	306.2	1	50	0	0	3
876.564	1	21	-99	-99	1	50	-1.1642e-10	0	0
877.4248	1	82	n/a	n/a	1	0	0.1	0	0
877.4688	1	82	n/a	n/a	1	0	0	0	0
877.5628	1	82	n/a	n/a	1	0	0	0	0
877.9918	1	82	n/a	n/a	1	0	0	0	0
878.1318	1	82	n/a	n/a	1	0	0	0	0
878.4248	1	82	n/a	n/a	1	0	0	0	0
878.5338	1	82	n/a	n/a	1	0	0	0	0
878.7948	1	82	n/a	n/a	1	0	0	0	0
878.9828	1	82	n/a	n/a	1	0	0	0	0
879.2128	1	82	n/a	n/a	1	0	0	0	0
880.4472	1	10	284.4	284.4	1	50	-1.1642e-10	0	1
881.497	1	10	274.5	274.5	1	50	-0.1	0	2
882.747	1	10	384.6	384.6	1	50	0.1	0	3
883.9802	1	10	223.2	223.2	1	50	-0.1	0	4
885.2302	1	10	301.3	301.3	1	50	0.1	0	5
886.48	1	21	-99	-99	1	50	-0.1	0	0
887.5634	1	10	240.1	240.1	1	50	0.1	0	1
888.78	1	10	255.4	255.4	1	50	0	0	2
890.0966	1	10	266.8	266.8	1	50	-1.1642e-10	0	3
891.4132	1	21	230.2	230.2	1	50	0	0	0
892.563	1	10	248.2	248.2	1	50	-0.1	0	1
893.8464	1	10	308.9	308.9	1	50	0.1	0	2
895.113	1	10	258.3	258.3	1	50	0	0	3
896.3628	1	10	304.3	304.3	1	50	-0.1	0	4
897.4462	1	10	357.1	357.1	1	50	0.2	0	5
898.5294	1	21	-99	-99	1	50	-0.1	0	0
899.796	1	10	101	101	1	50	0	0	1
901.0626	1	21	228.5	228.5	1	50	-1.1642e-10	0	0
902.1124	1	10	378.6	378.6	1	50	-0.1	0	1
903.429	1	10	278	278	1	50	-1.1642e-10	0	2
918.212	1	81	n/a	n/a	1	0	0.1	0	0
918.412	1	81	n/a	n/a	1	0	0	0	0
918.612	1	81	n/a	n/a	1	0	0	0	0
918.812	1	81	n/a	n/a	1	0	0	0	0
919.012	1	81	n/a	n/a	1	0	0	0	0
919.212	1	81	n/a	n/a	1	0	0	0	0
919.412	1	81	n/a	n/a	1	0	0	0	0
919.612	1	81	n/a	n/a	1	0	0	0	0
919.812	1	81	n/a	n/a	1	0	0	0	0
920.012	1	81	n/a	n/a	1	0	0	0	0
921.1614	1	10	289.2	289.2	1	51	-1.1642e-10	0	1
922.478	1	10	220.6	220.6	1	51	1.1642e-10	0	2
923.7112	1	10	219.4	219.4	1	51	0	0	3
924.8278	1	10	238.8	238.8	1	51	0	0	4
926.1278	1	10	106.8	106.8	1	51	0.1	0	5
927.411	1	10	215.5	215.5	1	51	-0.1	0	6
928.6442	1	10	150.2	150.2	1	51	-0.1	0	7
929.8776	1	21	-99	-99	1	51	0.2	0	0
930.9442	1	10	266.3	266.3	1	51	-1.1642e-10	0	1
932.0274	1	10	303	303	1	51	-0.1	0	2
933.1606	1	10	257.6	257.6	1	51	-0.1	0	3
934.2606	1	10	325.7	325.7	1	51	0.1	0	4
935.4606	1	10	325.8	325.8	1	51	0.1	0	5
936.5604	1	10	409.9	409.9	1	51	-0.1	0	6
937.6938	1	10	316.5	316.5	1	51	0.1	0	7
938.827	1	21	-99	-99	1	51	-0.1	0	0
939.9602	1	10	226	226	1	51	0	0	1
941.0936	1	21	-99	-99	1	51	0.1	0	0
942.3768	1	10	209.3	209.3	1	51	-0.1	0	1
943.66	1	21	-99	-99	1	51	0	0	0
944.6388	1	81	n/a	n/a	1	0	0.1	0	0
944.8388	1	81	n/a	n/a	1	0	0	0	0
945.0388	1	81	n/a	n/a	1	0	0	0	0
945.2388	1	81	n/a	n/a	1	0	0	0	0
945.4388	1	81	n/a	n/a	1	0	0	0	0
945.6388	1	81	n/a	n/a	1	0	0	0	0
945.8388	1	81	n/a	n/a	1	0	0	0	0
946.0388	1	81	n/a	n/a	1	0	0	0	0
946.2388	1	81	n/a	n/a	1	0	0	0	0
946.4388	1	81	n/a	n/a	1	0	0	0	0
947.6932	1	10	284.9	284.9	1	51	-2.3283e-10	0	1
948.8598	1	21	-99	-99	1	51	2.3283e-10	0	0
950.1096	1	10	220.3	220.3	1	51	-0.1	0	1
951.3596	1	21	-99	-99	1	51	0.1	0	0
952.6596	1	10	230.4	230.4	1	51	0	0	1
953.9428	1	10	531.1	531.1	1	51	1.1642e-10	0	2
955.1426	1	10	291.2	291.2	1	51	-0.1	0	3
956.276	1	10	245.9	245.9	1	51	0.1	0	4
957.4258	1	10	232	232	1	51	-0.1	0	5
958.5758	1	10	281.9	281.9	1	51	0	0	6
959.859	1	10	310.7	310.7	1	51	0	0	7
961.1424	1	21	-99	-99	1	51	0.1	0	0
962.3256	1	10	228	228	1	51	-0.1	0	1
963.4922	1	10	-99	-99	1	51	0.1	0	2
964.6422	1	10	279.5	279.5	1	51	0	0	3
965.6754	1	10	238.2	238.2	1	51	1.1642e-10	0	4
966.742	1	10	259.6	259.6	1	51	-1.1642e-10	0	5
967.992	1	10	225.6	225.6	1	51	0	0	6
969.2586	1	10	399	399	1	51	1.1642e-10	0	7
970.5252	1	21	-99	-99	1	51	-1.1642e-10	0	0
971.6158	1	81	n/a	n/a	1	0	2.3283e-10	0	0
971.8158	1	81	n/a	n/a	1	0	0	0	0
972.0158	1	81	n/a	n/a	1	0	0	0	0
972.2158	1	81	n/a	n/a	1	0	0	0	0
972.4158	1	81	n/a	n/a	1	0	0	0	0
972.6158	1	81	n/a	n/a	1	0	0	0	0
972.8158	1	81	n/a	n/a	1	0	0	0	0
973.0158	1	81	n/a	n/a	1	0	0	0	0
973.2158	1	81	n/a	n/a	1	0	0	0	0
973.4158	1	81	n/a	n/a	1	0	0	0	0
974.8082	1	10	305.2	305.2	1	51	-2.3283e-10	0	1
975.8748	1	10	166.6	166.6	1	51	2.3283e-10	0	2
977.1914	1	10	242	242	1	51	-1.1642e-10	0	3
978.4414	1	10	272	272	1	51	0.1	0	4
979.6412	1	10	272	272	1	51	-0.2	0	5
980.7078	1	10	309.4	309.4	1	51	0	0	6
981.9912	1	10	18.2	18.2	1	51	0.2	0	7
983.2744	1	21	190.8	190.8	1	51	-0.1	0	0
984.5242	1	10	636.9	636.9	1	51	-0.1	0	1
985.7408	1	10	204.3	204.3	1	51	0	0	2
986.8574	1	10	271.6	271.6	1	51	-1.1642e-10	0	3
987.974	1	21	-99	-99	1	51	1.1642e-10	0	0
989.174	1	10	211.1	211.1	1	51	0.1	0	1
990.4906	1	10	270.5	270.5	1	51	1.1642e-10	0	2
991.7906	1	10	202.5	202.5	1	51	0.1	0	3
992.8904	1	10	190.5	190.5	1	51	-0.2	0	4
994.0404	1	10	144.6	144.6	1	51	0.1	0	5
995.1904	1	21	178.6	178.6	1	51	0.1	0	0
996.4402	1	10	96.7	96.7	1	51	-0.1	0	1
997.4902	1	10	246.7	246.7	1	51	0	0	2
998.3216	1	81	n/a	n/a	1	0	1.1642e-10	0	0
998.5216	1	81	n/a	n/a	1	0	0	0	0
998.7216	1	81	n/a	n/a	1	0	0	0	0
998.9216	1	81	n/a	n/a	1	0	0	0	0
999.1216	1	81	n/a	n/a	1	0	0	0	0
999.3216	1	81	n/a	n/a	1	0	-0.1	0	0
999.5216	1	81	n/a	n/a	1	0	0	0	0
999.7216	1	81	n/a	n/a	1	0	0	0	0
999.9216	1	81	n/a	n/a	1	0	0	0	0
1000.1216	1	81	n/a	n/a	1	0	0	0	0
1001.34	1	10	236.8	236.8	1	51	0.1	0	1
1002.5566	1	10	220.3	220.3	1	51	0.1	0	2
1003.8232	1	10	313.6	313.6	1	51	1.1642e-10	0	3
1004.873	1	10	351.6	351.6	1	51	-0.2	0	4
1005.9564	1	10	260.4	260.4	1	51	0.2	0	5
1007.0396	1	10	265.1	265.1	1	51	-0.1	0	6
1008.2562	1	10	312.5	312.5	1	51	0.1	0	7
1009.4728	1	21	-99	-99	1	51	-0.1	0	0
1010.7394	1	10	213.2	213.2	1	51	-1.1642e-10	0	1
1011.9726	1	10	179.9	179.9	1	51	0	0	2
1013.156	1	10	228.6	228.6	1	51	0.1	0	3
1014.3392	1	21	69.3	69.3	1	51	-0.1	0	0
1015.4058	1	10	298.7	298.7	1	51	2.3283e-10	0	1
1016.4724	1	21	-99	-99	1	51	-1.1642e-10	0	0
1017.7556	1	10	252.8	252.8	1	51	0	0	1
1018.9722	1	10	284.1	284.1	1	51	-1.1642e-10	0	2
1020.1556	1	10	236.8	236.8	1	51	0.1	0	3
1021.3388	1	21	157.6	157.6	1	51	1.1642e-10	0	0
1022.6554	1	10	153	153	1	51	1.1642e-10	0	1
1023.972	1	21	244.3	244.3	1	51	-1.1642e-10	0	0
1025.0214	1	81	n/a	n/a	1	0	-0.1	0	0
1025.2214	1	81	n/a	n/a	1	0	0	0	0
1025.4214	1	81	n/a	n/a	1	0	0	0	0
1025.6214	1	81	n/a	n/a	1	0	0	0	0
1025.8214	1	81	n/a	n/a	1	0	0	0	0
1026.0214	1	81	n/a	n/a	1	0	0	0	0
1026.2214	1	81	n/a	n/a	1	0	0	0	0
1026.4214	1	81	n/a	n/a	1	0	0	0	0
1026.6214	1	81	n/a	n/a	1	0	0	0	0
1026.8214	1	81	n/a	n/a	1	0	0	0	0
1028.0884	1	10	303.8	303.8	1	51	0.1	0	1
1029.2716	1	21	-99	-99	1	51	17.7	0	0
1030.3882	1	10	259.9	259.9	1	51	-17.8	0	1
1031.5382	1	21	-99	-99	1	51	0.1	0	0
1032.7382	1	10	198	198	1	51	0.1	0	1
1033.838	1	10	522	522	1	51	-0.2	0	2
1035.0214	1	10	330.8	330.8	1	51	0.2	0	3
1036.2212	1	10	378.7	378.7	1	51	-0.2	0	4
1037.4546	1	10	313.5	313.5	1	51	0.2	0	5
1038.771	1	10	308.9	308.9	1	51	-0.2	0	6
1040.0376	1	10	338.3	338.3	1	51	1.1642e-10	0	7
1041.3042	1	21	-99	-99	1	51	-1.1642e-10	0	0
1042.5208	1	10	239	239	1	51	2.3283e-10	0	1
1043.7708	1	10	269	269	1	51	0.1	0	2
1044.8208	1	10	387	387	1	51	0	0	3
1045.8706	1	21	249.1	249.1	1	51	-0.1	0	0
1047.104	1	10	71.9	71.9	1	51	0.2	0	1
1048.2538	1	10	265.9	265.9	1	51	-0.2	0	2
1049.4872	1	10	554.3	554.3	1	51	17.9	0	3
1050.5704	1	10	285.3	285.3	1	51	-17.8	0	4
1120.7206	1	82	n/a	n/a	1	0	0	0	0
1120.8486	1	82	n/a	n/a	1	0	0	0	0
1121.0776	1	82	n/a	n/a	1	0	0	0	0
1121.1276	1	82	n/a	n/a	1	0	0	0	0
1121.3946	1	82	n/a	n/a	1	0	0	0	0
1121.7208	1	82	n/a	n/a	1	0	0.2	0	0
1122.0108	1	82	n/a	n/a	1	0	0	0	0
1122.1188	1	82	n/a	n/a	1	0	0	0	0
1122.4458	1	82	n/a	n/a	1	0	0	0	0
1122.5158	1	82	n/a	n/a	1	0	0	0	0
1123.916	1	10	265.9	265.9	1	52	-0.2	0	1
1125.0326	1	10	253.3	253.3	1	52	0	0	2
1126.2492	1	10	220.7	220.7	1	52	0	0	3
1127.4658	1	21	-99	-99	1	52	0.1	0	0
1128.5324	1	10	289.5	289.5	1	52	-2.3283e-10	0	1
1129.599	1	21	214.8	214.8	1	52	-0.1	0	0
1130.9156	1	10	-99	-99	1	52	0.1	0	1
1132.2322	1	21	29.6	29.6	1	52	-2.3283e-10	0	0
1133.4988	1	10	27	27	1	52	2.3283e-10	0	1
1134.6488	1	10	429	429	1	52	0.1	0	2
1135.8988	1	10	267	267	1	52	0	0	3
1137.1152	1	10	282.4	282.4	1	52	-0.2	0	4
1138.3652	1	10	312.5	312.5	1	52	0.1	0	5
1139.6152	1	21	-99	-99	1	52	0.1	0	0
1140.7318	1	10	281.9	281.9	1	52	0	0	1
1141.9316	1	10	314	314	1	52	-0.1	0	2
1143.2316	1	10	229.9	229.9	1	52	0	0	3
1144.5482	1	10	513.4	513.4	1	52	0.1	0	4
1145.6148	1	10	326.8	326.8	1	52	0	0	5
1146.8814	1	10	516.2	516.2	1	52	0	0	6
1147.9948	1	82	n/a	n/a	1	0	-0.1	0	0
1148.3638	1	82	n/a	n/a	1	0	0	0	0
1148.6938	1	82	n/a	n/a	1	0	0	0	0
1148.7658	1	82	n/a	n/a	1	0	0	0	0
1148.7968	1	82	n/a	n/a	1	0	0	0	0
1148.9948	1	82	n/a	n/a	1	0	0	0	0
1149.2388	1	82	n/a	n/a	1	0	0	0	0
1149.3668	1	82	n/a	n/a	1	0	0	0	0
1149.7458	1	82	n/a	n/a	1	0	0	0	0
1149.8968	1	82	n/a	n/a	1	0	0	0	0
1150.9312	1	10	306.3	306.3	1	52	0.1	0	1
1151.981	1	21	-99	-99	1	52	-0.1	0	0
1153.181	1	10	216.3	216.3	1	52	0	0	1
1154.3142	1	10	347.1	347.1	1	52	0	0	2
1155.5808	1	10	232.4	232.4	1	52	2.3283e-10	0	3
1156.7142	1	10	235.1	235.1	1	52	0.1	0	4
1157.9808	1	10	296.5	296.5	1	52	0	0	5
1159.064	1	10	285.3	285.3	1	52	0	0	6
1160.0972	1	10	275.9	275.9	1	52	-0.1	0	7
1161.1306	1	21	-99	-99	1	52	0.1	0	0
1162.1638	1	10	209.4	209.4	1	52	0	0	1
1163.2804	1	10	36.8	36.8	1	52	0	0	2
1164.597	1	10	-99	-99	1	52	0	0	3
1165.847	1	10	222.1	222.1	1	52	0	0	4
1167.0136	1	10	175.6	175.6	1	52	0.1	0	5
1168.1802	1	21	208.9	208.9	1	52	-2.3283e-10	0	0
1169.48	1	10	236.9	236.9	1	52	-0.2	0	1
1170.78	1	21	233	233	1	52	0.1	0	0
1171.88	1	10	301	301	1	52	0.1	0	1
1172.9466	1	10	386.4	386.4	1	52	0	0	2
1173.798	1	82	n/a	n/a	1	0	-0.1	0	0
1173.971	1	82	n/a	n/a	1	0	0	0	0
1174.261	1	82	n/a	n/a	1	0	0	0	0
1174.396	1	82	n/a	n/a	1	0	0	0	0
1174.762	1	82	n/a	n/a	1	0	0	0	0
1174.798	1	82	n/a	n/a	1	0	0	0	0
1175.078	1	82	n/a	n/a	1	0	0	0	0
1175.099	1	82	n/a	n/a	1	0	0	0	0
1175.196	1	82	n/a	n/a	1	0	0	0	0
1175.262	1	82	n/a	n/a	1	0	0	0	0
1176.863	1	10	309.8	309.8	1	52	0	0	1
1178.0296	1	21	295.2	295.2	1	52	0	0	0
1179.0962	1	10	204.6	204.6	1	52	0	0	1
1180.2794	1	10	253.3	253.3	1	52	0	0	2
1181.546	1	10	250.7	250.7	1	52	0	0	3
1182.746	1	10	314.8	314.8	1	52	0.1	0	4
1183.8626	1	10	350.2	350.2	1	52	0	0	5
1184.9792	1	21	-99	-99	1	52	-2.3283e-10	0	0
1186.1624	1	10	146.2	146.2	1	52	-0.1	0	1
1187.3624	1	21	-99	-99	1	52	0.1	0	0
1188.679	1	10	221.6	221.6	1	52	2.3283e-10	0	1
1189.8456	1	10	527	527	1	52	0	0	2
1190.9954	1	10	321.1	321.1	1	52	-0.1	0	3
1192.1788	1	10	273.8	273.8	1	52	0.1	0	4
1193.4954	1	10	269.1	269.1	1	52	-2.3283e-10	0	5
1194.5452	1	10	339.2	339.2	1	52	-0.1	0	6
1195.7286	1	10	243.9	243.9	1	52	0.1	0	7
