onset	duration	value	response	rt	good	TMS	delta	fixed	seq
784.854	1	21	250.6	250.6	1	52	-0.1	0	0
785.8872	1	10	257.3	257.3	1	52	-0.1	0	1
786.9206	1	21	-99	-99	1	52	0.2	0	0
788.2204	1	10	244.1	244.1	1	52	-0.2	0	1
789.4204	1	10	260.2	260.2	1	52	0.1	0	2
790.4536	1	10	234.9	234.9	1	52	-0.1	0	3
791.7036	1	10	232.9	232.9	1	52	0.1	0	4
792.8202	1	10	252.3	252.3	1	52	0	0	5
793.9368	1	21	-99	-99	1	52	1.1642e-10	0	0
795.17	1	10	254.4	254.4	1	52	-0.1	0	1
796.3534	1	10	255.1	255.1	1	52	0.1	0	2
797.47	1	10	274.5	274.5	1	52	0	0	3
798.5866	1	21	-99	-99	1	52	0	0	0
799.9032	1	10	257.2	257.2	1	52	0	0	1
801.2198	1	21	236.6	236.6	1	52	1.1642e-10	0	0
802.0322	1	82	n/a	n/a	1	0	-0.1	0	0
802.1862	1	82	n/a	n/a	1	0	0	0	0
802.2182	1	82	n/a	n/a	1	0	0	0	0
802.6082	1	82	n/a	n/a	1	0	0	0	0
802.9052	1	82	n/a	n/a	1	0	0	0	0
803.0322	1	82	n/a	n/a	1	0	0	0	0
803.1682	1	82	n/a	n/a	1	0	0	0	0
803.2242	1	82	n/a	n/a	1	0	0	0	0
803.3052	1	82	n/a	n/a	1	0	0	0	0
803.3302	1	82	n/a	n/a	1	0	0	0	0
805.1862	1	10	286.1	286.1	1	52	0.1	0	1
806.4694	1	10	250.8	250.8	1	52	-0.1	0	2
807.6026	1	10	285.5	285.5	1	52	-0.1	0	3
808.6526	1	10	291.6	291.6	1	52	0.1	0	4
809.8026	1	10	277.5	277.5	1	52	0	0	5
810.9524	1	21	-99	-99	1	52	-0.1	0	0
812.269	1	10	259	259	1	52	0	0	1
813.5856	1	21	254.4	254.4	1	52	0	0	0
814.8856	1	10	282.5	282.5	1	52	0.1	0	1
816.0354	1	10	252.4	252.4	1	52	-0.2	0	2
817.0854	1	10	290.5	290.5	1	52	0.1	0	3
818.1354	1	21	-99	-99	1	52	0	0	0
819.2686	1	10	251.3	251.3	1	52	0	0	1
820.4852	1	10	250.7	250.7	1	52	-1.1642e-10	0	2
821.6684	1	10	251.4	251.4	1	52	-0.1	0	3
822.8184	1	10	397.3	397.3	1	52	0	0	4
823.985	1	10	302.7	302.7	1	52	0	0	5
825.1516	1	10	320.1	320.1	1	52	-1.1642e-10	0	6
826.2348	1	10	308.9	308.9	1	52	1.1642e-10	0	7
827.3182	1	21	-99	-99	1	52	0.1	0	0
828.1548	1	82	n/a	n/a	1	0	-0.1	0	0
828.2698	1	82	n/a	n/a	1	0	0	0	0
828.5008	1	82	n/a	n/a	1	0	0	0	0
828.6958	1	82	n/a	n/a	1	0	0	0	0
829.1188	1	82	n/a	n/a	1	0	0	0	0
829.1548	1	82	n/a	n/a	1	0	-0.1	0	0
829.2608	1	82	n/a	n/a	1	0	0	0	0
829.3928	1	82	n/a	n/a	1	0	0	0	0
829.4628	1	82	n/a	n/a	1	0	0	0	0
829.6978	1	82	n/a	n/a	1	0	0	0	0
831.2012	1	10	286.4	286.4	1	52	0.1	0	1
832.4012	1	10	270.4	270.4	1	52	0	0	2
833.6178	1	10	301.8	301.8	1	52	1.1642e-10	0	3
834.8344	1	21	-99	-99	1	52	0	0	0
836.1176	1	10	265.8	265.8	1	52	-0.1	0	1
837.2342	1	10	317.2	317.2	1	52	0	0	2
838.4342	1	10	253.3	253.3	1	52	0.1	0	3
839.584	1	10	303.4	303.4	1	52	-0.1	0	4
840.8506	1	10	316.8	316.8	1	52	0	0	5
841.9672	1	10	288	288	1	52	-0.1	0	6
843.2006	1	10	286.8	286.8	1	52	0.2	0	7
844.4338	1	21	-99	-99	1	52	-0.1	0	0
845.467	1	10	292.2	292.2	1	52	-0.1	0	1
846.5004	1	21	266.9	266.9	1	52	0.1	0	0
847.7002	1	10	267	267	1	52	-0.1	0	1
848.9002	1	21	-99	-99	1	52	0.1	0	0
850.1502	1	10	233	233	1	52	0	0	1
851.35	1	10	473.1	473.1	1	52	-0.1	0	2
852.6334	1	10	325.8	325.8	1	52	0.1	0	3
853.9166	1	10	-99	-99	1	52	-1.1642e-10	0	4
854.9012	1	82	n/a	n/a	1	0	-0.2	0	0
855.1392	1	82	n/a	n/a	1	0	0	0	0
855.4542	1	82	n/a	n/a	1	0	0	0	0
855.6502	1	82	n/a	n/a	1	0	0	0	0
855.7122	1	82	n/a	n/a	1	0	0	0	0
855.9012	1	82	n/a	n/a	1	0	0	0	0
856.1352	1	82	n/a	n/a	1	0	0	0	0
856.1622	1	82	n/a	n/a	1	0	0	0	0
856.2262	1	82	n/a	n/a	1	0	0	0	0
856.3802	1	82	n/a	n/a	1	0	0	0	0
858.0496	1	10	365.4	365.4	1	52	0.1	0	1
859.1662	1	10	272.7	272.7	1	52	-0.1	0	2
860.2162	1	10	262.7	262.7	1	52	0.1	0	3
861.2662	1	21	396.8	396.8	1	52	0.1	0	0
862.416	1	10	286.8	286.8	1	52	-0.2	0	1
863.6994	1	10	267.6	267.6	1	52	0.2	0	2
864.8492	1	10	269.6	269.6	1	52	-0.2	0	3
866.0158	1	10	319	319	1	52	0	0	4
867.2492	1	10	413.7	413.7	1	52	0.1	0	5
868.549	1	10	265.7	265.7	1	52	-0.1	0	6
869.649	1	10	365.8	365.8	1	52	0.1	0	7
870.749	1	21	-99	-99	1	52	0	0	0
872.0154	1	10	287.2	287.2	1	52	-0.2	0	1
873.282	1	21	268.5	268.5	1	52	0	0	0
874.4154	1	10	399.2	399.2	1	52	0.1	0	1
875.6986	1	10	284	284	1	52	0	0	2
876.9486	1	10	314	314	1	52	0	0	3
878.1984	1	21	-99	-99	1	52	-0.1	0	0
879.3984	1	10	280.2	280.2	1	52	0.1	0	1
880.4816	1	10	300.8	300.8	1	52	-0.1	0	2
894.6782	1	81	n/a	n/a	1	0	-1.1642e-10	0	0
894.8782	1	81	n/a	n/a	1	0	0	0	0
895.0782	1	81	n/a	n/a	1	0	0	0	0
895.2782	1	81	n/a	n/a	1	0	0	0	0
895.4782	1	81	n/a	n/a	1	0	0	0	0
895.6782	1	81	n/a	n/a	1	0	-0.1	0	0
895.8782	1	81	n/a	n/a	1	0	0	0	0
896.0782	1	81	n/a	n/a	1	0	0	0	0
896.2782	1	81	n/a	n/a	1	0	0	0	0
896.4782	1	81	n/a	n/a	1	0	0	0	0
897.664	1	10	382.2	382.2	1	50	0.1	0	1
898.764	1	21	258.1	258.1	1	50	0	0	0
899.9972	1	10	336.9	336.9	1	50	-1.1642e-10	0	1
901.1138	1	10	292.2	292.2	1	50	-0.1	0	2
902.2138	1	10	360.3	360.3	1	50	0.1	0	3
903.2636	1	10	414.4	414.4	1	50	-0.1	0	4
904.3636	1	10	322.3	322.3	1	50	0	0	5
905.4636	1	21	-99	-99	1	50	0.1	0	0
906.68	1	10	261.8	261.8	1	50	-0.2	0	1
907.8966	1	21	245.2	245.2	1	50	0	0	0
909.0132	1	10	312.6	312.6	1	50	0	0	1
910.2798	1	10	342	342	1	50	1.1642e-10	0	2
911.5798	1	10	369.9	369.9	1	50	0	0	3
912.8964	1	10	397.3	397.3	1	50	0	0	4
914.113	1	10	396.7	396.7	1	50	-1.1642e-10	0	5
915.3296	1	21	-99	-99	1	50	0	0	0
916.5462	1	10	251.5	251.5	1	50	0	0	1
917.7628	1	10	634.8	634.8	1	50	1.1642e-10	0	2
918.9794	1	10	314.2	314.2	1	50	0	0	3
920.146	1	10	363.6	363.6	1	50	-1.1642e-10	0	4
920.9354	1	81	n/a	n/a	1	0	1.1642e-10	0	0
921.1354	1	81	n/a	n/a	1	0	0	0	0
921.3354	1	81	n/a	n/a	1	0	0	0	0
921.5354	1	81	n/a	n/a	1	0	0	0	0
921.7354	1	81	n/a	n/a	1	0	0	0	0
921.9354	1	81	n/a	n/a	1	0	0	0	0
922.1354	1	81	n/a	n/a	1	0	0	0	0
922.3354	1	81	n/a	n/a	1	0	0	0	0
922.5354	1	81	n/a	n/a	1	0	0	0	0
922.7354	1	81	n/a	n/a	1	0	0	0	0
924.0458	1	10	335.7	335.7	1	50	0	0	1
925.229	1	10	336.4	336.4	1	50	-0.1	0	2
926.3122	1	10	373.2	373.2	1	50	0	0	3
927.4122	1	10	361.2	361.2	1	50	0	0	4
928.5454	1	10	348	348	1	50	0	0	5
929.812	1	10	393.4	393.4	1	50	0	0	6
931.1286	1	10	308.7	308.7	1	50	0	0	7
932.4452	1	21	368.1	368.1	1	50	0	0	0
933.5452	1	10	308.1	308.1	1	50	0	0	1
934.845	1	10	464.2	464.2	1	50	-0.1	0	2
935.9116	1	10	245.6	245.6	1	50	0	0	3
937.0116	1	10	297.5	297.5	1	50	0	0	4
938.145	1	10	300.3	300.3	1	50	0.2	0	5
939.2782	1	21	-99	-99	1	50	-0.1	0	0
940.5114	1	10	269.7	269.7	1	50	-0.1	0	1
941.7446	1	21	252.3	252.3	1	50	-0.1	0	0
942.878	1	10	-99	-99	1	50	0.2	0	1
944.1112	1	10	253.8	253.8	1	50	-0.1	0	2
945.1444	1	10	276.5	276.5	1	50	-0.1	0	3
946.411	1	10	289.9	289.9	1	50	0	0	4
947.2784	1	81	n/a	n/a	1	0	0	0	0
947.4784	1	81	n/a	n/a	1	0	0	0	0
947.6784	1	81	n/a	n/a	1	0	0	0	0
947.8784	1	81	n/a	n/a	1	0	0	0	0
948.0784	1	81	n/a	n/a	1	0	0	0	0
948.2784	1	81	n/a	n/a	1	0	0	0	0
948.4784	1	81	n/a	n/a	1	0	0	0	0
948.6784	1	81	n/a	n/a	1	0	0	0	0
948.8784	1	81	n/a	n/a	1	0	0	0	0
949.0784	1	81	n/a	n/a	1	0	0	0	0
950.3108	1	10	358	358	1	50	0	0	1
951.4274	1	10	313.4	313.4	1	50	0	0	2
952.5274	1	10	365.5	365.5	1	50	0.1	0	3
953.6274	1	21	-99	-99	1	50	0	0	0
954.6606	1	10	456.3	456.3	1	50	0	0	1
955.6938	1	21	-99	-99	1	50	-0.1	0	0
956.7772	1	10	227.6	227.6	1	50	0.1	0	1
958.0104	1	10	242.3	242.3	1	50	-0.1	0	2
959.3104	1	10	254.4	254.4	1	50	0.1	0	3
960.6102	1	21	266.5	266.5	1	50	-0.1	0	0
961.6434	1	10	289.1	289.1	1	50	-0.1	0	1
962.86	1	10	304.5	304.5	1	50	0	0	2
964.0934	1	10	351.2	351.2	1	50	0.1	0	3
965.41	1	10	314.6	314.6	1	50	0	0	4
966.6098	1	10	330.7	330.7	1	50	-0.1	0	5
967.6932	1	10	303.3	303.3	1	50	0.1	0	6
968.793	1	10	371.4	371.4	1	50	-0.1	0	7
969.893	1	21	-99	-99	1	50	0	0	0
971.1262	1	10	342.2	342.2	1	50	-1.1642e-10	0	1
972.2262	1	10	266.2	266.2	1	50	0	0	2
973.21	1	81	n/a	n/a	1	0	0.1	0	0
973.41	1	81	n/a	n/a	1	0	0	0	0
973.61	1	81	n/a	n/a	1	0	0	0	0
973.81	1	81	n/a	n/a	1	0	0	0	0
974.01	1	81	n/a	n/a	1	0	0	0	0
974.21	1	81	n/a	n/a	1	0	-0.1	0	0
974.41	1	81	n/a	n/a	1	0	0	0	0
974.61	1	81	n/a	n/a	1	0	0	0	0
974.81	1	81	n/a	n/a	1	0	0	0	0
975.01	1	81	n/a	n/a	1	0	0	0	0
976.4092	1	10	371	371	1	50	-0.1	0	1
977.4592	1	10	281	281	1	50	0	0	2
978.7092	1	10	263.1	263.1	1	50	0.1	0	3
980.009	1	10	323.2	323.2	1	50	-0.1	0	4
981.0424	1	10	425.8	425.8	1	50	0.1	0	5
982.0756	1	21	-99	-99	1	50	-0.1	0	0
983.3756	1	10	252.6	252.6	1	50	0.1	0	1
984.5422	1	10	286	286	1	50	0	0	2
985.8254	1	10	298.7	298.7	1	50	-0.1	0	3
987.0754	1	10	392.7	392.7	1	50	0.1	0	4
988.1252	1	10	350.7	350.7	1	50	-0.2	0	5
989.1752	1	21	-99	-99	1	50	0.1	0	0
990.3584	1	10	277.5	277.5	1	50	-0.1	0	1
991.6584	1	10	257.6	257.6	1	50	0.1	0	2
992.725	1	10	375	375	1	50	-1.1642e-10	0	3
993.7916	1	21	-99	-99	1	50	0	0	0
994.9248	1	10	319	319	1	50	-0.1	0	1
996.1582	1	10	301.7	301.7	1	50	0.1	0	2
997.308	1	10	447.8	447.8	1	50	-0.1	0	3
998.358	1	10	325.8	325.8	1	50	0	0	4
999.3804	1	81	n/a	n/a	1	0	0	0	0
999.5804	1	81	n/a	n/a	1	0	0	0	0
999.7804	1	81	n/a	n/a	1	0	0	0	0
999.9804	1	81	n/a	n/a	1	0	0	0	0
1000.1804	1	81	n/a	n/a	1	0	0	0	0
1000.3804	1	81	n/a	n/a	1	0	0	0	0
1000.5804	1	81	n/a	n/a	1	0	0	0	0
1000.7804	1	81	n/a	n/a	1	0	0	0	0
1000.9804	1	81	n/a	n/a	1	0	0	0	0
1001.1804	1	81	n/a	n/a	1	0	0	0	0
1002.541	1	10	302.6	302.6	1	50	-0.1	0	1
1003.741	1	10	238.7	238.7	1	50	0.1	0	2
1005.0576	1	10	250.1	250.1	1	50	0	0	3
1006.3742	1	21	245.4	245.4	1	50	0	0	0
1007.4242	1	10	235.5	235.5	1	50	0.1	0	1
1008.474	1	21	273.5	273.5	1	50	-0.2	0	0
1009.7906	1	10	284.9	284.9	1	50	0	0	1
1011.1072	1	21	-99	-99	1	50	0	0	0
1012.3072	1	10	200.4	200.4	1	50	0.1	0	1
1013.607	1	10	356.3	356.3	1	50	-0.2	0	2
1014.707	1	10	424.4	424.4	1	50	0.1	0	3
1015.807	1	21	-99	-99	1	50	0.1	0	0
1016.9068	1	10	288.5	288.5	1	50	-0.2	0	1
1018.0068	1	10	276.6	276.6	1	50	0.1	0	2
1019.14	1	10	215.2	215.2	1	50	-0.1	0	3
1020.39	1	10	277.3	277.3	1	50	0.1	0	4
1021.4566	1	10	330.7	330.7	1	50	0	0	5
1022.5232	1	21	-99	-99	1	50	0	0	0
1023.7732	1	10	398.1	398.1	1	50	0	0	1
1025.023	1	21	252.1	252.1	1	50	-0.1	0	0
1043.2114	1	81	n/a	n/a	1	0	-0.1	0	0
1043.4114	1	81	n/a	n/a	1	0	0	0	0
1043.6114	1	81	n/a	n/a	1	0	0	0	0
1043.8114	1	81	n/a	n/a	1	0	0	0	0
1044.0114	1	81	n/a	n/a	1	0	0	0	0
1044.2114	1	81	n/a	n/a	1	0	0	0	0
1044.4114	1	81	n/a	n/a	1	0	0	0	0
1044.6114	1	81	n/a	n/a	1	0	0	0	0
1044.8114	1	81	n/a	n/a	1	0	0	0	0
1045.0114	1	81	n/a	n/a	1	0	0	0	0
1046.1384	1	10	480.2	480.2	1	51	-0.1	0	1
1047.2384	1	10	276.3	276.3	1	51	0.1	0	2
1048.2716	1	10	235	235	1	51	-0.1	0	3
1049.4382	1	10	236.3	236.3	1	51	0	0	4
1050.6882	1	10	250.4	250.4	1	51	0.1	0	5
1051.9882	1	10	230.4	230.4	1	51	0	0	6
1053.1548	1	10	247.8	247.8	1	51	2.3283e-10	0	7
1054.3214	1	21	-99	-99	1	51	-2.3283e-10	0	0
1055.4212	1	10	301.3	301.3	1	51	-0.1	0	1
1056.7212	1	10	249.2	249.2	1	51	0	0	2
1057.971	1	10	279.3	279.3	1	51	-0.1	0	3
1059.121	1	10	297.4	297.4	1	51	0.1	0	4
1060.2542	1	10	316.1	316.1	1	51	-0.1	0	5
1061.3876	1	21	-99	-99	1	51	0.1	0	0
1062.6374	1	10	300.9	300.9	1	51	-0.1	0	1
1063.7208	1	10	257.5	257.5	1	51	0.1	0	2
1064.7874	1	10	326.9	326.9	1	51	0	0	3
1066.054	1	10	628.3	628.3	1	51	0	0	4
1067.3038	1	10	226.4	226.4	1	51	-0.1	0	5
1068.5538	1	21	240.4	240.4	1	51	0	0	0
1069.3832	1	81	n/a	n/a	1	0	-2.3283e-10	0	0
1069.5832	1	81	n/a	n/a	1	0	0	0	0
1069.7832	1	81	n/a	n/a	1	0	0	0	0
1069.9832	1	81	n/a	n/a	1	0	0	0	0
1070.1832	1	81	n/a	n/a	1	0	0	0	0
1070.3832	1	81	n/a	n/a	1	0	0	0	0
1070.5832	1	81	n/a	n/a	1	0	0	0	0
1070.7832	1	81	n/a	n/a	1	0	0	0	0
1070.9832	1	81	n/a	n/a	1	0	0	0	0
1071.1832	1	81	n/a	n/a	1	0	0	0	0
1072.5702	1	10	335.9	335.9	1	51	0	0	1
1073.6368	1	10	357.3	357.3	1	51	2.3283e-10	0	2
1074.6702	1	10	316	316	1	51	0.1	0	3
1075.7034	1	21	370.6	370.6	1	51	-0.1	0	0
1076.9534	1	10	272.7	272.7	1	51	0.1	0	1
1078.1532	1	10	336.7	336.7	1	51	-0.2	0	2
1079.2698	1	10	420.1	420.1	1	51	0	0	3
1080.3864	1	21	-99	-99	1	51	-2.3283e-10	0	0
1081.6364	1	10	245.6	245.6	1	51	0.1	0	1
1082.8862	1	21	-99	-99	1	51	-0.2	0	0
1084.0862	1	10	339.6	339.6	1	51	0.1	0	1
1085.2862	1	21	419.7	419.7	1	51	0.1	0	0
1086.436	1	10	309.7	309.7	1	51	-0.2	0	1
1087.586	1	21	-99	-99	1	51	0.1	0	0
1088.9026	1	10	291.1	291.1	1	51	0	0	1
1090.2026	1	10	511.2	511.2	1	51	0.1	0	2
1091.2858	1	10	323.9	323.9	1	51	-0.1	0	3
1092.3524	1	10	329.3	329.3	1	51	-2.3283e-10	0	4
1093.5024	1	10	379.3	379.3	1	51	0	0	5
1094.6356	1	10	430	430	1	51	2.3283e-10	0	6
1095.613	1	81	n/a	n/a	1	0	0	0	0
1095.813	1	81	n/a	n/a	1	0	0	0	0
1096.013	1	81	n/a	n/a	1	0	0	0	0
1096.213	1	81	n/a	n/a	1	0	0	0	0
1096.413	1	81	n/a	n/a	1	0	0	0	0
1096.613	1	81	n/a	n/a	1	0	-0.1	0	0
1096.813	1	81	n/a	n/a	1	0	0	0	0
1097.013	1	81	n/a	n/a	1	0	0	0	0
1097.213	1	81	n/a	n/a	1	0	0	0	0
1097.413	1	81	n/a	n/a	1	0	0	0	0
1098.8186	1	10	374.8	374.8	1	51	-0.1	0	1
1100.0686	1	10	324.9	324.9	1	51	0.1	0	2
1101.1852	1	10	408.2	408.2	1	51	-2.3283e-10	0	3
1102.4352	1	10	646.3	646.3	1	51	0.1	0	4
1103.535	1	10	346.3	346.3	1	51	-0.2	0	5
1104.7516	1	10	281.7	281.7	1	51	0	0	6
1105.8516	1	10	237.8	237.8	1	51	0.1	0	7
1106.9516	1	21	-99	-99	1	51	0	0	0
1108.0848	1	10	500.5	500.5	1	51	-2.3283e-10	0	1
1109.218	1	21	263.2	263.2	1	51	-0.1	0	0
1110.4514	1	10	229.9	229.9	1	51	0.1	0	1
1111.7678	1	10	305.3	305.3	1	51	-0.2	0	2
1112.9178	1	10	419.4	419.4	1	51	0.1	0	3
1114.0678	1	21	-99	-99	1	51	0	0	0
1115.2676	1	10	533.4	533.4	1	51	-0.1	0	1
1116.4676	1	10	229.5	229.5	1	51	0.1	0	2
1117.5176	1	10	219.5	219.5	1	51	0	0	3
1118.5842	1	10	256.9	256.9	1	51	0	0	4
1119.784	1	10	257	257	1	51	-0.1	0	5
1120.934	1	10	258.9	258.9	1	51	0	0	6
1121.7584	1	81	n/a	n/a	1	0	0	0	0
1121.9584	1	81	n/a	n/a	1	0	0	0	0
1122.1584	1	81	n/a	n/a	1	0	0	0	0
1122.3584	1	81	n/a	n/a	1	0	0	0	0
1122.5584	1	81	n/a	n/a	1	0	0	0	0
1122.7584	1	81	n/a	n/a	1	0	0	0	0
1122.9584	1	81	n/a	n/a	1	0	0	0	0
1123.1584	1	81	n/a	n/a	1	0	0	0	0
1123.3584	1	81	n/a	n/a	1	0	0	0	0
1123.5584	1	81	n/a	n/a	1	0	0	0	0
1124.9672	1	10	257.8	257.8	1	51	0.1	0	1
1126.2504	1	10	254.5	254.5	1	51	-2.3283e-10	0	2
1127.4336	1	10	303.2	303.2	1	51	-0.1	0	3
1128.7168	1	10	251.9	251.9	1	51	-0.1	0	4
1129.7668	1	10	274	274	1	51	0.1	0	5
1130.9668	1	10	274	274	1	51	0	0	6
1132.1	1	10	372.8	372.8	1	51	0	0	7
1133.2332	1	21	-99	-99	1	51	-0.1	0	0
1134.4998	1	10	244.8	244.8	1	51	2.3283e-10	0	1
1135.6998	1	10	276.8	276.8	1	51	0	0	2
1136.733	1	10	299.6	299.6	1	51	0	0	3
1137.833	1	10	271.6	271.6	1	51	0	0	4
1138.9996	1	10	304.9	304.9	1	51	0	0	5
1140.0496	1	10	247	247	1	51	0.1	0	6
1141.1162	1	10	380.4	380.4	1	51	-2.3283e-10	0	7
1142.1828	1	21	289.7	289.7	1	51	-0.1	0	0
1143.466	1	10	334.5	334.5	1	51	0	0	1
1144.7826	1	10	297.9	297.9	1	51	0	0	2
1145.8658	1	10	510.5	510.5	1	51	-0.1	0	3
1146.9492	1	21	-99	-99	1	51	0.1	0	0
1147.6978	1	81	n/a	n/a	1	0	2.3283e-10	0	0
1147.8978	1	81	n/a	n/a	1	0	0	0	0
1148.0978	1	81	n/a	n/a	1	0	0	0	0
1148.2978	1	81	n/a	n/a	1	0	0	0	0
1148.4978	1	81	n/a	n/a	1	0	0	0	0
1148.6978	1	81	n/a	n/a	1	0	-0.1	0	0
1148.8978	1	81	n/a	n/a	1	0	0	0	0
1149.0978	1	81	n/a	n/a	1	0	0	0	0
1149.2978	1	81	n/a	n/a	1	0	0	0	0
1149.4978	1	81	n/a	n/a	1	0	0	0	0
1150.8822	1	10	-99	-99	1	51	0	0	1
1152.1822	1	10	466.1	466.1	1	51	0.1	0	2
1153.4654	1	10	270.8	270.8	1	51	-0.1	0	3
1154.5154	1	10	260.9	260.9	1	51	0.1	0	4
1155.7152	1	10	276.9	276.9	1	51	-0.2	0	5
1156.7818	1	10	442.3	442.3	1	51	2.3283e-10	0	6
1157.8818	1	10	798.3	798.3	1	51	0.1	0	7
1158.9818	1	21	290.3	290.3	1	51	0	0	0
1160.0816	1	10	326.4	326.4	1	51	-0.1	0	1
1161.315	1	10	325.1	325.1	1	51	0.1	0	2
1162.4482	1	10	279.9	279.9	1	51	0	0	3
1163.6148	1	10	297.2	297.2	1	51	-0.1	0	4
1164.748	1	10	347.9	347.9	1	51	-2.3283e-10	0	5
1165.8814	1	21	-99	-99	1	51	0.1	0	0
1167.1312	1	10	236.7	236.7	1	51	-0.1	0	1
1168.2312	1	10	272.7	272.7	1	51	0	0	2
1169.3478	1	10	276.1	276.1	1	51	2.3283e-10	0	3
1170.4978	1	10	294.1	294.1	1	51	0.1	0	4
1171.6476	1	10	328.1	328.1	1	51	-0.2	0	5
1172.6976	1	10	350.2	350.2	1	51	0.1	0	6
1251.608	1	82	n/a	n/a	1	0	0	0	0
1252.018	1	82	n/a	n/a	1	0	0	0	0
1252.292	1	82	n/a	n/a	1	0	0	0	0
1252.32	1	82	n/a	n/a	1	0	0	0	0
1252.495	1	82	n/a	n/a	1	0	0	0	0
1252.608	1	82	n/a	n/a	1	0	0	0	0
1253.033	1	82	n/a	n/a	1	0	0	0	0
1253.066	1	82	n/a	n/a	1	0	0	0	0
1253.343	1	82	n/a	n/a	1	0	0	0	0
1253.574	1	82	n/a	n/a	1	0	0	0	0
1254.6056	1	10	588.4	588.4	1	52	-0.1	0	1
1255.9222	1	10	279.8	279.8	1	52	-2.3283e-10	0	2
1256.9888	1	10	269.2	269.2	1	52	2.3283e-10	0	3
1258.0722	1	10	225.8	225.8	1	52	0.1	0	4
1259.3054	1	10	224.6	224.6	1	52	0	0	5
1260.5386	1	21	223.3	223.3	1	52	-0.1	0	0
1261.6886	1	10	241.4	241.4	1	52	0.1	0	1
1262.8218	1	10	292.1	292.1	1	52	-0.1	0	2
1264.0718	1	10	306	306	1	52	0	0	3
1265.2216	1	10	308.1	308.1	1	52	-0.1	0	4
1266.4382	1	10	291.5	291.5	1	52	0	0	5
1267.7382	1	10	303.6	303.6	1	52	0.1	0	6
1268.9048	1	10	273	273	1	52	2.3283e-10	0	7
1270.0714	1	21	-99	-99	1	52	-2.3283e-10	0	0
1271.2546	1	10	227	227	1	52	-0.1	0	1
1272.338	1	10	231.7	231.7	1	52	0.1	0	2
1273.5378	1	10	263.8	263.8	1	52	-0.1	0	3
1274.7544	1	10	407.2	407.2	1	52	0	0	4
1275.8878	1	10	553.9	553.9	1	52	0.1	0	5
1277.021	1	21	-99	-99	1	52	-0.1	0	0
1278.1008	1	82	n/a	n/a	1	0	0.1	0	0
1278.1708	1	82	n/a	n/a	1	0	0	0	0
1278.2078	1	82	n/a	n/a	1	0	0	0	0
1278.4428	1	82	n/a	n/a	1	0	0	0	0
1278.7128	1	82	n/a	n/a	1	0	0	0	0
1279.1014	1	82	n/a	n/a	1	0	-0.2	0	0
1279.2434	1	82	n/a	n/a	1	0	0	0	0
1279.5104	1	82	n/a	n/a	1	0	0	0	0
1279.9314	1	82	n/a	n/a	1	0	0	0	0
1280.0504	1	82	n/a	n/a	1	0	0	0	0
1281.2708	1	10	322.7	322.7	1	52	0.1	0	1
1282.404	1	10	293.4	293.4	1	52	0	0	2
1283.604	1	10	213.4	213.4	1	52	0	0	3
1284.8038	1	21	245.5	245.5	1	52	-0.1	0	0
1285.8538	1	10	427.5	427.5	1	52	0	0	1
1287.1538	1	10	279.6	279.6	1	52	0.1	0	2
1288.2036	1	10	301.7	301.7	1	52	-0.1	0	3
1289.5036	1	10	249.6	249.6	1	52	0	0	4
1290.7868	1	10	262.4	262.4	1	52	0	0	5
1292.07	1	21	259.1	259.1	1	52	-0.1	0	0
1293.1368	1	10	328.5	328.5	1	52	0.2	0	1
1294.2366	1	10	268.6	268.6	1	52	-0.1	0	2
1295.4366	1	10	284.5	284.5	1	52	0	0	3
1296.6864	1	10	298.6	298.6	1	52	-0.1	0	4
1297.853	1	10	508	508	1	52	2.3283e-10	0	5
1299.103	1	10	298	298	1	52	0	0	6
1300.403	1	10	294.1	294.1	1	52	0.1	0	7
1301.7028	1	21	-99	-99	1	52	-0.1	0	0
1302.8362	1	10	260.8	260.8	1	52	0.1	0	1
1304.0528	1	10	260.2	260.2	1	52	2.3283e-10	0	2
1305.1162	1	82	n/a	n/a	1	0	-0.1	0	0
1305.3962	1	82	n/a	n/a	1	0	0	0	0
1305.4582	1	82	n/a	n/a	1	0	0	0	0
1305.6892	1	82	n/a	n/a	1	0	0	0	0
1306.0502	1	82	n/a	n/a	1	0	0	0	0
1306.1162	1	82	n/a	n/a	1	0	0	0	0
1306.3572	1	82	n/a	n/a	1	0	0	0	0
1306.4162	1	82	n/a	n/a	1	0	0	0	0
1306.5642	1	82	n/a	n/a	1	0	0	0	0
1306.8352	1	82	n/a	n/a	1	0	0	0	0
1308.2524	1	10	300.3	300.3	1	52	-0.1	0	1
1309.4024	1	10	254.4	254.4	1	52	0.1	0	2
1310.6856	1	10	267.1	267.1	1	52	-0.1	0	3
1311.8522	1	10	364.5	364.5	1	52	-2.3283e-10	0	4
1313.1188	1	10	537.9	537.9	1	52	0	0	5
1314.3854	1	21	-99	-99	1	52	0	0	0
1315.552	1	10	216.6	216.6	1	52	0	0	1
1316.802	1	10	278.7	278.7	1	52	0.1	0	2
1318.0018	1	10	246.7	246.7	1	52	-0.2	0	3
1319.2184	1	10	246.1	246.1	1	52	-2.3283e-10	0	4
1320.3184	1	10	314.2	314.2	1	52	0.1	0	5
1321.4184	1	21	-99	-99	1	52	0	0	0
1322.635	1	10	397.5	397.5	1	52	0	0	1
1323.9348	1	10	297.6	297.6	1	52	-0.1	0	2
