onset	duration	value	response	rt	good	Acu	estim	trial
575.4136	1	12	2	760.2	1	0	3 1 1	6
577.725	1	11	3	516.3	1	1	0 0 3	1
581.1007	1	11	2	422.5	1	1	0 2 0	2
584.6261	1	11	1	430.4	1	1	1 0 0	3
586.555	1	11	3	485.1	1	1	0 0 3	4
590.1303	1	11	1	487	1	1	1 0 0	5
592.9905	1	11	1	481.2	1	1	1 0 0	6
595.6844	1	11	2	453.8	1	1	0 2 0	7
598.6111	1	11	2	530.6	1	1	0 2 0	8
602.0034	1	12	3	672	1	1	3 1 1	1
603.949	1	12	2	781.5	1	1	3 3 2	2
606.1108	1	12	1	788.3	1	1	2 1 2	3
609.1872	1	12	3	674.5	1	1	1 3 1	4
613.0285	1	12	2	469.8	1	0	2 1 2	5
615.8554	1	11	2	617.4	1	1	0 2 0	1
618.566	1	11	3	394.7	1	1	0 0 3	2
621.7421	1	11	3	421.7	1	1	0 0 3	3
623.987	1	11	1	438.5	1	1	1 0 0	4
627.8117	1	11	3	412.3	1	1	0 0 3	5
631.2539	1	11	2	377.1	1	1	0 2 0	6
634.0476	1	11	1	358.9	1	1	1 0 0	7
636.675	1	12	1	873.2	1	1	3 3 1	1
640.5163	1	12	2	1057.8	1	1	1 1 2	2
643.7091	1	12	2	649.5	1	0	3 1 1	3
647.0017	1	12	1	572.9	1	1	2 2 1	4
649.5459	1	11	1	516.6	1	1	1 0 0	1
652.6722	1	11	1	443.1	1	1	1 0 0	2
655.4659	1	11	1	404.7	1	1	1 0 0	3
658.8748	1	11	1	396.8	1	1	1 0 0	4
662.0011	1	11	1	284.1	1	1	1 0 0	5
664.0797	1	11	2	482.7	1	1	0 2 0	6
667.472	1	12	3	674.5	1	0	1 1 2	1
670.4154	1	12	3	757	1	1	1 3 1	2
673.841	1	12	1	656.2	1	1	3 1 3	3
676.0526	1	11	3	567.4	1	1	0 0 3	1
679.3784	1	11	3	505.5	1	1	0 0 3	2
681.5901	1	11	2	344.4	1	1	0 2 0	3
683.7186	1	11	2	464.3	1	1	0 2 0	4
687.0112	1	11	2	438.9	1	1	0 2 0	5
689.7383	1	11	1	512.1	1	1	1 0 0	6
692.9477	1	12	3	737.1	1	1	2 3 2	1
696.4897	1	12	2	684.9	1	1	2 1 1	2
699.8488	1	12	2	756.2	1	1	1 1 2	3
701.8443	1	12	2	825.2	1	1	3 3 2	4
704.9872	1	12	3	777.1	1	1	2 3 2	5
708.5125	1	12	1	416.5	1	1	2 2 1	6
710.9237	1	12	3	948.9	1	1	2 3 2	7
712.8028	1	11	3	627.7	1	1	0 0 3	1
714.9147	1	11	3	381.2	1	1	0 0 3	2
717.725	1	11	3	263	1	0	1 0 0	3
720.4023	1	11	3	491.3	1	1	0 0 3	4
722.5641	1	12	1	658.5	1	1	2 2 1	1
725.4409	1	12	2	729	1	1	2 3 3	2
728.0849	1	12	3	779.4	1	1	3 2 2	3
730.8454	1	12	2	450.9	1	0	2 1 2	4
734.088	1	12	2	668.4	1	0	3 2 2	5
736.0502	1	11	2	537.5	1	1	0 2 0	1
738.1788	1	11	3	525.4	1	1	0 0 3	2
741.9868	1	11	1	509.4	1	1	1 0 0	3
744.1652	1	11	1	407.2	1	1	1 0 0	4
747.5742	1	11	2	452.3	1	1	0 2 0	5
750.7337	1	11	2	407.8	1	1	0 2 0	6
754.3588	1	11	1	466.2	1	1	1 0 0	7
757.4019	1	11	3	416.6	1	1	0 0 3	8
760.2788	1	12	2	715.8	1	1	1 1 2	1
762.7565	1	12	2	735.1	1	1	3 3 2	2
766.0657	1	12	2	563.6	1	1	1 1 2	3
768.5268	1	11	2	469.4	1	1	0 2 0	1
770.4558	1	11	3	609.8	1	1	0 0 3	2
772.8503	1	11	2	470.2	1	1	0 2 0	3
776.4422	1	12	2	522.5	1	0	2 2 1	1
778.6538	1	12	1	641.9	1	0	2 3 3	2
781.2646	1	12	2	683.2	1	1	2 3 3	3
785.1392	1	12	3	682.3	1	1	3 1 1	4
787.1181	1	12	3	1491.6	1	1	1 3 1	5
790.1945	1	12	2	613.2	1	1	2 3 3	6
792.9715	1	11	2	498.4	1	1	0 2 0	1
796.2474	1	11	3	569.5	1	1	0 0 3	2
798.9247	1	11	3	454.2	1	1	0 0 3	3
802.633	1	11	2	507.7	1	1	0 2 0	4
805.4267	1	11	3	406.9	1	1	0 0 3	5
808.5862	1	11	2	460.4	1	1	0 2 0	6
810.881	1	11	2	473.6	1	1	0 2 0	7
813.7578	1	11	3	483.3	1	1	0 0 3	8
816.1524	1	12	2	754.9	1	1	2 3 3	1
818.4638	1	12	1	629.9	1	1	2 2 1	2
822.1721	1	12	1	413.9	1	1	3 1 3	3
825.3815	1	12	1	500.7	1	1	2 2 1	4
828.6907	1	12	2	717.7	1	0	3 1 1	5
831.1352	1	12	2	708.3	1	1	1 1 2	6
834.6107	1	12	1	541.6	1	0	3 3 2	7
837.1715	1	11	2	459	1	1	0 2 0	1
839.7657	1	11	3	566	1	1	0 0 3	2
842.7921	1	11	1	438.3	1	1	1 0 0	3
845.2865	1	11	3	366.6	1	1	0 0 3	4
847.3818	1	11	1	560.2	1	1	1 0 0	5
849.4271	1	12	2	720.5	1	0	3 3 1	1
851.8882	1	12	2	635.7	1	1	2 3 3	2
854.3992	1	12	3	850.4	1	1	1 3 1	3
856.3781	1	12	2	641.8	1	1	2 3 3	4
